sample_id,file_name,split,session_id,conveyor_id,label_code,quality_status,source_path,checksum,review_status,model_use,notes,fault_type
SAMPLE-0001,test2026/test/anomaly_id_01_00000000.wav,,SESSION-0001,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000000.wav,a5c76c64ef5b8df6e532fa436a6671ea2f2ecce870805e7f337ca427ea8f4662,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-1949,test2026/test/normal_id_02_00000038.wav,,SESSION-1949,CV-01,normal,good,test2026/test/normal_id_02_00000038.wav,b1891d20774dcaf251c43bf952f75138cd8a12f8dbc4af3ca7cb3accd0c35742,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1950,test2026/test/normal_id_02_00000039.wav,,SESSION-1950,CV-01,normal,good,test2026/test/normal_id_02_00000039.wav,52dd019f05383ec22f5fb79af9fa3f4414d16a81ce44cdeec3f610999e9804b1,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1951,test2026/test/normal_id_02_00000040.wav,,SESSION-1951,CV-01,normal,good,test2026/test/normal_id_02_00000040.wav,8af85b66880ee8080aef9ba005ef4d21a5fe440534f5a0d16b34cff167368279,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1952,test2026/test/normal_id_02_00000041.wav,,SESSION-1952,CV-01,normal,good,test2026/test/normal_id_02_00000041.wav,8a680ff02a62582401b2ea082b110d886a81dba0e67195275d850f0e70b3d798,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1953,test2026/test/normal_id_02_00000042.wav,,SESSION-1953,CV-01,normal,good,test2026/test/normal_id_02_00000042.wav,f90a14611eb6d8b01b4e363fdc3406371e25626a6c7548cdd660742762c5a8e4,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1954,test2026/test/normal_id_02_00000043.wav,,SESSION-1954,CV-01,normal,good,test2026/test/normal_id_02_00000043.wav,cf2bf7e5671e7a8d480ccb583fddd3f7179799fdeb543ba3c70713b2ce5091e4,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1955,test2026/test/normal_id_02_00000044.wav,,SESSION-1955,CV-01,normal,good,test2026/test/normal_id_02_00000044.wav,39357edc03f2977349304ac23db3cfe2574ce0de9b37580317b4dfb26aa9a474,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1956,test2026/test/normal_id_02_00000045.wav,,SESSION-1956,CV-01,normal,good,test2026/test/normal_id_02_00000045.wav,4526833f721084e2694f5e549c28730d342f0a198b6736836dbdf7edfe125fce,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1957,test2026/test/normal_id_02_00000046.wav,,SESSION-1957,CV-01,normal,good,test2026/test/normal_id_02_00000046.wav,6c659f8c36a719d80c626d88e0648d13f13281c044ebb23730afb0b15b944795,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1958,test2026/test/normal_id_02_00000047.wav,,SESSION-1958,CV-01,normal,good,test2026/test/normal_id_02_00000047.wav,4f649c8f6d986c939727d0eeb9b1e5711fdacc39f790a60c8a75cc29c45185f7,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1959,test2026/test/normal_id_02_00000048.wav,,SESSION-1959,CV-01,normal,good,test2026/test/normal_id_02_00000048.wav,ba987c4251965ef14f10c022a5cf08e45042f2a043b32aa2a7dc2b9b4235d357,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1960,test2026/test/normal_id_02_00000049.wav,,SESSION-1960,CV-01,normal,good,test2026/test/normal_id_02_00000049.wav,b34b3839d75d65e9772c51bdd20cba5fde68ecfbd6c14d16705ad55bacf68d65,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1961,test2026/test/normal_id_02_00000050.wav,,SESSION-1961,CV-01,normal,good,test2026/test/normal_id_02_00000050.wav,2d4b5a6d5c805227b5b977adcfac51232ac1b47d93d237f340923d6d659c120a,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1962,test2026/test/normal_id_02_00000051.wav,,SESSION-1962,CV-01,normal,good,test2026/test/normal_id_02_00000051.wav,6f2b0119a01191bb3a1f33e651dbccf731323e5f2f4257fe628e95891cdd6a02,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1963,test2026/test/normal_id_02_00000052.wav,,SESSION-1963,CV-01,normal,good,test2026/test/normal_id_02_00000052.wav,ca42fdc2319d0c05900c249ff93d2da92bbf769ed79e6c12f1a819f32426cbe8,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1964,test2026/test/normal_id_02_00000053.wav,,SESSION-1964,CV-01,normal,good,test2026/test/normal_id_02_00000053.wav,501a1d446cd580d5558187dd961ea5132a90fd732245113fbf0ef7a22069a816,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1965,test2026/test/normal_id_02_00000054.wav,,SESSION-1965,CV-01,normal,good,test2026/test/normal_id_02_00000054.wav,6049a0fa52bfb9f14ea0fc06218671df0773c60834f2e6cc3dc3cee8f80c251c,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1966,test2026/test/normal_id_02_00000055.wav,,SESSION-1966,CV-01,normal,good,test2026/test/normal_id_02_00000055.wav,98819fbd9a1b0c17caf024d3aea54b3433a2feff81b6c9e1c0737c1cd01f1b89,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1967,test2026/test/normal_id_02_00000056.wav,,SESSION-1967,CV-01,normal,good,test2026/test/normal_id_02_00000056.wav,d963ce1fbaf8d52ade31dd0a172cba718db52a854eaf4a5cf5594c07772f8866,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1968,test2026/test/normal_id_02_00000057.wav,,SESSION-1968,CV-01,normal,good,test2026/test/normal_id_02_00000057.wav,0ce279421ed396e5a71d3f931647ba609ef676b99ff299c270fe766dcf1ed2b7,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1969,test2026/test/normal_id_02_00000058.wav,,SESSION-1969,CV-01,normal,good,test2026/test/normal_id_02_00000058.wav,6774f7b44479573ecb81bf62774004267558e65777d956b5cd58bd866a022857,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1970,test2026/test/normal_id_02_00000059.wav,,SESSION-1970,CV-01,normal,good,test2026/test/normal_id_02_00000059.wav,ca4c0a5fa90b86d5db4d5cc0b783f307b29dc7a03ced83cb1277402275a14711,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1971,test2026/test/normal_id_02_00000060.wav,,SESSION-1971,CV-01,normal,good,test2026/test/normal_id_02_00000060.wav,684de0851eeafa65c8f961704faf00f8495e1ed2c899890e5540efb2fec8daf4,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1972,test2026/test/normal_id_02_00000061.wav,,SESSION-1972,CV-01,normal,good,test2026/test/normal_id_02_00000061.wav,1ebed7fc30d7a777a957d3d2d52a3eb1b9828acaf1630139b5fc0df8fe4253b3,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1973,test2026/test/normal_id_02_00000062.wav,,SESSION-1973,CV-01,normal,good,test2026/test/normal_id_02_00000062.wav,01b22d206ce9dfdafd06d8301a58ecddd66fb203bd5ba414cfca4944f650fe5f,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1974,test2026/test/normal_id_02_00000063.wav,,SESSION-1974,CV-01,normal,good,test2026/test/normal_id_02_00000063.wav,c90e2783a32aeaf36970ca8da4d5d7b43443dbb3e0709d300df73a6e18d303e5,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1975,test2026/test/normal_id_02_00000064.wav,,SESSION-1975,CV-01,normal,good,test2026/test/normal_id_02_00000064.wav,76331aeb76de2ab6211a4cacad7f211689c62ae1555112db11867e634f4b2278,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1976,test2026/test/normal_id_02_00000065.wav,,SESSION-1976,CV-01,normal,good,test2026/test/normal_id_02_00000065.wav,c8d1d84dfe45128bfc33dc49b226bcd1b9aed730babab026c88a8605b625ed81,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1977,test2026/test/normal_id_02_00000066.wav,,SESSION-1977,CV-01,normal,good,test2026/test/normal_id_02_00000066.wav,85c207176b8f073720d1acdce79e90466b07ad80572d5b85059e4f93255c02fa,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1978,test2026/test/normal_id_02_00000067.wav,,SESSION-1978,CV-01,normal,good,test2026/test/normal_id_02_00000067.wav,d1b87cf577fe1107b24259479374a0da79e29944f5edae92fcc1605e322b9a16,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1979,test2026/test/normal_id_02_00000068.wav,,SESSION-1979,CV-01,normal,good,test2026/test/normal_id_02_00000068.wav,612900c6bbf23c94f2a45716ef55160754bd59dc646980bfe9573f263cfe7ca3,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1980,test2026/test/normal_id_02_00000069.wav,,SESSION-1980,CV-01,normal,good,test2026/test/normal_id_02_00000069.wav,bcd80c3e4ebea5386a4d8238dc6861d93d7e4718c214c3a210e46ad8b2ef3de9,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1981,test2026/test/normal_id_02_00000070.wav,,SESSION-1981,CV-01,normal,good,test2026/test/normal_id_02_00000070.wav,a615694bb1a7be154fdcb79f12997f7071d175db56a1ce03b94a610e44bc605d,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1982,test2026/test/normal_id_02_00000071.wav,,SESSION-1982,CV-01,normal,good,test2026/test/normal_id_02_00000071.wav,74ab507ae92b1261beb9ff6757b056f27c45fc3583f49f2e233576f69b66d94f,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1983,test2026/test/normal_id_02_00000072.wav,,SESSION-1983,CV-01,normal,good,test2026/test/normal_id_02_00000072.wav,2c959661c45247b8b5c2e68963b308c4cb73d903683e50e5e695019ebc32fdeb,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1984,test2026/test/normal_id_02_00000073.wav,,SESSION-1984,CV-01,normal,good,test2026/test/normal_id_02_00000073.wav,0b93ecf21a120d604ca256b01e9d3ab8fbbfe3964a9e32e3334d2b572d087458,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1985,test2026/test/normal_id_02_00000074.wav,,SESSION-1985,CV-01,normal,good,test2026/test/normal_id_02_00000074.wav,66e8d395f2bfa2e5d167879d4698b71fc2faac36dbbe22bcb9f8b716e4f8013f,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1986,test2026/test/normal_id_02_00000075.wav,,SESSION-1986,CV-01,normal,good,test2026/test/normal_id_02_00000075.wav,bdc7f1c2e70cbafb191cce8398c768f3b424c84152f4c4a6601e27e41426ba26,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1987,test2026/test/normal_id_02_00000076.wav,,SESSION-1987,CV-01,normal,good,test2026/test/normal_id_02_00000076.wav,a865d32ff2e07fa4a619b95329a086da0c258486d5d6d31592adac159412a48f,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1988,test2026/test/normal_id_02_00000077.wav,,SESSION-1988,CV-01,normal,good,test2026/test/normal_id_02_00000077.wav,8d14cee0538fe291002ed8b16ac72c2f66f2bfc8656b60ff8c31ef4977122c60,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1989,test2026/test/normal_id_02_00000078.wav,,SESSION-1989,CV-01,normal,good,test2026/test/normal_id_02_00000078.wav,3aa2d9aef7676ac6b0ff69947da7972907ec7017d872efaae60a8f96dc82eb3a,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1990,test2026/test/normal_id_02_00000079.wav,,SESSION-1990,CV-01,normal,good,test2026/test/normal_id_02_00000079.wav,9e1c2f46f4dd1d97511ce915fd483acd8218f422e35472d70fe138a007dcc0d3,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1991,test2026/test/normal_id_02_00000080.wav,,SESSION-1991,CV-01,normal,good,test2026/test/normal_id_02_00000080.wav,cca855c6e8a5982c3d1c9276d3d4ca2cc85ca16510bd60d8fb34d883076a4362,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1992,test2026/test/normal_id_02_00000081.wav,,SESSION-1992,CV-01,normal,good,test2026/test/normal_id_02_00000081.wav,27bf53e69282e66406db4eb5a593e860b8abc82b6b1f26820064fdf39290031b,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1993,test2026/test/normal_id_02_00000082.wav,,SESSION-1993,CV-01,normal,good,test2026/test/normal_id_02_00000082.wav,1f0bfe4226d787cb9bdb11ace22c468933633cca4eca2d5bbfc262814e6e249d,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1994,test2026/test/normal_id_02_00000083.wav,,SESSION-1994,CV-01,normal,good,test2026/test/normal_id_02_00000083.wav,ea4f13c1a587caac3298e54d8a23683c8e5c3a3d86e04a4365c1be067a157328,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1995,test2026/test/normal_id_02_00000084.wav,,SESSION-1995,CV-01,normal,good,test2026/test/normal_id_02_00000084.wav,0409625b75cbff54a74548b8148c8402a33790031159ad2bf0ed3448b2203000,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1996,test2026/test/normal_id_02_00000085.wav,,SESSION-1996,CV-01,normal,good,test2026/test/normal_id_02_00000085.wav,465fc220b7c9b93f1082cecdfa041ce306b198bb50d91445cee7e6445d3a2018,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1997,test2026/test/normal_id_02_00000086.wav,,SESSION-1997,CV-01,normal,good,test2026/test/normal_id_02_00000086.wav,b893d6693ecff688a9fc1ee3a0dfe43969e4c07c4dcfa50cb2b1174e7a593db8,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1998,test2026/test/normal_id_02_00000087.wav,,SESSION-1998,CV-01,normal,good,test2026/test/normal_id_02_00000087.wav,e7cf61d9a59e08708bf595aca34b81637735ced51a3fe98c9b8217de50331ce8,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-1999,test2026/test/normal_id_02_00000088.wav,,SESSION-1999,CV-01,normal,good,test2026/test/normal_id_02_00000088.wav,c3cd15f71ff89c274e33aa7eee02b306fa5083f3828c85b2e527820cc3f57451,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2000,test2026/test/normal_id_02_00000089.wav,,SESSION-2000,CV-01,normal,good,test2026/test/normal_id_02_00000089.wav,0a068c1eb5891b34839618eace441fc5f2af7609794e16a9f11130cbdb139ff0,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2001,test2026/test/normal_id_02_00000090.wav,,SESSION-2001,CV-01,normal,good,test2026/test/normal_id_02_00000090.wav,eb47769e8334c108f8c74835b1a164b63fe295194179780070bb0f090fc7b7d4,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2002,test2026/test/normal_id_02_00000091.wav,,SESSION-2002,CV-01,normal,good,test2026/test/normal_id_02_00000091.wav,b25141a2d15874a9057bc0352143c5cad904c074559e55b70d480c257363bd39,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2003,test2026/test/normal_id_02_00000092.wav,,SESSION-2003,CV-01,normal,good,test2026/test/normal_id_02_00000092.wav,49a8a8026f11928d3e67f0b96b305e5f00f324fa3f5b13afefcabb2fc4fb6b8a,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2004,test2026/test/normal_id_02_00000093.wav,,SESSION-2004,CV-01,normal,good,test2026/test/normal_id_02_00000093.wav,155fdda02ca054ec20b5efcdd55c634e8f37eb2114af7bd04406ffb265b14a16,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2005,test2026/test/normal_id_02_00000094.wav,,SESSION-2005,CV-01,normal,good,test2026/test/normal_id_02_00000094.wav,047743aeef4c58f82471dcab000dece8a4ba8128b15f30d8b853693de0e39e98,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2006,test2026/test/normal_id_02_00000095.wav,,SESSION-2006,CV-01,normal,good,test2026/test/normal_id_02_00000095.wav,1ded717236852837dee96c103b0f923faf3d3db1c3e4ee1c956edd60bd5cca80,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2007,test2026/test/normal_id_02_00000096.wav,,SESSION-2007,CV-01,normal,good,test2026/test/normal_id_02_00000096.wav,82b6c41c07221ad0c6e4977dd7de38dad6cfe2e690169bdba0b8be66230f9808,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2008,test2026/test/normal_id_02_00000097.wav,,SESSION-2008,CV-01,normal,good,test2026/test/normal_id_02_00000097.wav,c087a56b5b694b018450292dcf479d39052bc3710fb5c2dc4745e56b2299a58a,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2009,test2026/test/normal_id_02_00000098.wav,,SESSION-2009,CV-01,normal,good,test2026/test/normal_id_02_00000098.wav,3e407075cfd6e7f7aebd014128c8d70fba2488cef00a4aa59bf63511c495f4fc,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2010,test2026/test/normal_id_02_00000099.wav,,SESSION-2010,CV-01,normal,good,test2026/test/normal_id_02_00000099.wav,0933627b79b9ddb6a3a28a1a58a6ecf2c108123a1b0faf611d98e47eab5fb1fd,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2011,test2026/test/normal_id_02_00000100.wav,,SESSION-2011,CV-01,normal,good,test2026/test/normal_id_02_00000100.wav,bc9304402540c62e9594098758ae0ae930b4e75cbfef8ce6d6fa699613dbd69b,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2012,test2026/test/normal_id_02_00000101.wav,,SESSION-2012,CV-01,normal,good,test2026/test/normal_id_02_00000101.wav,0c9b39c9f3b9cc5093a345522deae1f101be2cfbce5b601e4c28cee35c40afe8,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2013,test2026/test/normal_id_02_00000102.wav,,SESSION-2013,CV-01,normal,good,test2026/test/normal_id_02_00000102.wav,4aaed21cc3ec9dbaf780c30e97e0bda95028db44a2c6594576378a02cc69e30b,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2014,test2026/test/normal_id_02_00000103.wav,,SESSION-2014,CV-01,normal,good,test2026/test/normal_id_02_00000103.wav,cf8b53cdc58f596455064dbf545843929891c439b04c28d0e4e884920ecf9bd7,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2015,test2026/test/normal_id_02_00000104.wav,,SESSION-2015,CV-01,normal,good,test2026/test/normal_id_02_00000104.wav,e27e55240e5855fdd8826e3d15042ff0e5346e1e07d41120912b5ad9d8b6fe1f,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2016,test2026/test/normal_id_02_00000105.wav,,SESSION-2016,CV-01,normal,good,test2026/test/normal_id_02_00000105.wav,23e7830600feed4ba9d0b0b96b405531f04e22ba5a8dc6bb90be33b95cea6f51,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2017,test2026/test/normal_id_02_00000106.wav,,SESSION-2017,CV-01,normal,good,test2026/test/normal_id_02_00000106.wav,8560d0a135a38d51daa1a4b0f7b2e3f7957f5f43fcd7fe38c26d476e8225ba61,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2018,test2026/test/normal_id_02_00000107.wav,,SESSION-2018,CV-01,normal,good,test2026/test/normal_id_02_00000107.wav,4a1f3bc33df639b7a37200bc26ccdb8d62fcc54bbee053e10152b9a5f644a6f8,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2019,test2026/test/normal_id_02_00000108.wav,,SESSION-2019,CV-01,normal,good,test2026/test/normal_id_02_00000108.wav,adcfb8b7b75fbb126e3efef44d85b57c80131b4fd32ebf2b0aee85b5f8270beb,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2020,test2026/test/normal_id_02_00000109.wav,,SESSION-2020,CV-01,normal,good,test2026/test/normal_id_02_00000109.wav,eef1efd3fb694529751dbfff55860342ac498b4447cca6c9b3d4ea9dd5ba24f5,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2021,test2026/test/normal_id_02_00000110.wav,,SESSION-2021,CV-01,normal,good,test2026/test/normal_id_02_00000110.wav,01034926160b8011103a2cda556d446981c5fda74df27909758966d8a4b09b06,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2022,test2026/test/normal_id_02_00000111.wav,,SESSION-2022,CV-01,normal,good,test2026/test/normal_id_02_00000111.wav,d328de7029148e27fa885ba38c3d5bc8e8b700583523cc68e9d2401fbff8ffed,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2023,test2026/test/normal_id_02_00000112.wav,,SESSION-2023,CV-01,normal,good,test2026/test/normal_id_02_00000112.wav,ad6ac4c10d93ccb189ce44e48612148f8a1794a40f67ac61e3e3bbbfc41366cb,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2024,test2026/test/normal_id_02_00000113.wav,,SESSION-2024,CV-01,normal,good,test2026/test/normal_id_02_00000113.wav,25621ef5b3959b644833a0de2dd121728b2d5a2201a2fd847a35c8cae008d680,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2025,test2026/test/normal_id_02_00000114.wav,,SESSION-2025,CV-01,normal,good,test2026/test/normal_id_02_00000114.wav,04e8b5db86ef29992ea0ffbed7075c254bf0371b3be2e745356edce8d00d6f77,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2026,test2026/test/normal_id_02_00000115.wav,,SESSION-2026,CV-01,normal,good,test2026/test/normal_id_02_00000115.wav,919a1cb0aa9fcee86b746d3a0152d06f9566cf022a0512f7bcfcb495a12143f8,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2027,test2026/test/normal_id_02_00000116.wav,,SESSION-2027,CV-01,normal,good,test2026/test/normal_id_02_00000116.wav,a3a2a20ea096b232868bd72825695af4a4bb025f4739aa511c5424ffeb44ecad,,eval,machine_id_02. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
